,composite_element_ref,methyl_itensity,unmethyl_intensity,detection_p_value
503,cg00489401,29285.4855224683,14025.485522468301,0.0
504,cg00491404,18813.4855224683,3864.48552246827,0.0
505,cg00491839,1001.5127360146199,28879.4855224683,0.0
506,cg00493400,254.660138059022,17999.4855224683,0.0
507,cg00495415,183.90385681150602,12189.4393791602,0.0
508,cg00495442,205.533132607065,7214.439379160191,0.0
509,cg00495491,10573.4855224683,6117.485522468271,0.0
510,cg00496170,293.59699211019796,21156.4855224683,0.0
511,cg00497084,2356.4855992266002,5273.485522468271,0.0
512,cg00497251,477.042895871961,18783.4393791602,0.0
513,cg00498305,8608.43937916019,4128.43937916019,0.0
514,cg00498604,271.241352925588,3996.48552246827,0.0
515,cg00499599,248.314133145177,15811.485522468301,0.0
516,cg00499822,18334.4855224683,12902.485522468301,0.0
517,cg00500400,421.14870048377503,19481.4855224683,0.0
518,cg00501366,4154.485522468271,4294.485522468271,0.0
519,cg00502442,187.83903445513698,11629.4393791602,0.0
520,cg00503458,196.547972053758,6840.439379160191,0.0
521,cg00503840,25005.4855224683,21969.4855224683,0.0
522,cg00504595,555.5586580640049,4638.43937916019,0.0
523,cg00509616,1466.46306613889,12286.4393791602,0.0
524,cg00509670,18533.4855224683,10647.4855224683,0.0
525,cg00510787,274.373901402142,10204.4855224683,0.0
526,cg00510956,7469.485522468271,837.537386927278,0.0
527,cg00511475,14889.485522468301,27039.4855224683,0.0
528,cg00512031,7598.485522468271,7547.485522468271,0.0
529,cg00512279,271.002721174115,21249.4855224683,0.0
530,cg00512374,3229.4393791601897,17610.4393791602,0.0
531,cg00513220,681.521618257371,24700.4855224683,0.0
532,cg00513467,338.995440878891,13768.485522468301,0.0
533,cg00514407,3277.4393791601897,10057.4393791602,0.0
534,cg00514895,33847.4855224683,15431.485522468301,0.0
535,cg00515905,13121.4393791602,558.5297948684839,0.0
536,cg00516481,21338.4855224683,16444.4855224683,0.0
537,cg00518911,1264.2271396414399,338.662113312063,0.0
538,cg00518989,222.00994126617198,17013.4393791602,0.0
539,cg00519208,1192.89982899904,375.597478876696,0.0
540,cg00519627,265.143155195052,23450.4855224683,0.0
541,cg00520135,23733.4855224683,1923.4959279394,0.0
542,cg00520708,179.602017799943,853.6260507003379,0.0
543,cg00521434,4709.43937916019,297.560698013096,0.0
544,cg00521598,219.157663473333,6652.439379160191,0.0
545,cg00522034,223.08949294526002,28601.4855224683,0.0
546,cg00522316,220.338948766406,9519.43937916019,0.0
547,cg00524288,333.066250307723,19419.4855224683,0.0
548,cg00528052,223.701233206611,21491.4393791602,0.0
549,cg00528967,193.789869206223,23749.4855224683,0.0
550,cg00532335,4043.4393791601897,6766.439379160191,0.0
551,cg00532890,217.826510312422,15259.485522468301,0.0
552,cg00534274,1258.33873689549,13667.485522468301,0.0
553,cg00534856,14559.4393791602,5708.439379160191,0.0
554,cg00536175,5017.485522468271,1722.55786153736,0.0
555,cg00537910,34256.4855224683,6557.485522468271,0.0
556,cg00539322,1587.72127071094,473.902358681875,0.0
557,cg00539716,600.647914836794,16095.4393791602,0.0
558,cg00539955,4533.43937916019,871.608906900251,0.0
559,cg00540544,9390.48552246827,33085.4855224683,0.0
560,cg00540769,1759.5369724770399,4073.48552246827,0.0
561,cg00542846,284.375641013215,9926.48552246827,0.0
562,cg00544557,11046.4393791602,7427.439379160191,0.0
563,cg00545573,269.814514992589,8194.48552246827,0.0
564,cg00546491,14321.485522468301,32284.4855224683,0.0
565,cg00546897,11388.485522468301,17803.4855224683,0.0
566,cg00547018,422.197088410542,5438.43937916019,0.0
567,cg00547789,2568.4855272853897,12906.485522468301,0.0
568,cg00547829,274.373901402142,17507.4855224683,0.0
569,cg00548060,3426.4393791601897,3187.4393791601897,0.0
570,cg00548268,14794.485522468301,7293.485522468271,0.0
571,cg00550617,331.943515929978,2477.4393791621696,0.0
572,cg00551244,6352.485522468271,1385.64610699367,0.0
573,cg00554173,7899.439379160191,7241.439379160191,0.0
574,cg00554250,8637.48552246827,4269.485522468271,0.0
575,cg00554682,453.847310195945,25186.4855224683,0.0
576,cg00554702,296.81949750414,2099.4393815082503,0.0
577,cg00556408,26700.4855224683,5645.485522468271,0.0
578,cg00557354,5148.43937916019,19599.4393791602,0.0
579,cg00559473,401.082355523236,17896.4393791602,0.0
580,cg00560119,223.784427229733,11181.485522468301,0.0
581,cg00563229,191.920671791604,11947.4393791602,0.0
582,cg00563845,616.529165047901,5136.485522468271,0.0
583,cg00563926,3389.4393791601897,2679.43937916022,0.0
584,cg00563932,16860.4393791602,4595.43937916019,0.0
585,cg00564163,4960.485522468271,5885.485522468271,0.0
586,cg00565075,1123.30864218339,20132.4855224683,0.0
587,cg00565688,33506.4855224683,22669.4855224683,0.0
588,cg00566759,365.73644249806296,17531.4855224683,0.0
589,cg00567479,186.032538309455,6362.439379160191,0.0
590,cg00567749,1070.85866464095,6355.485522468271,0.0
591,cg00568128,1194.89097186947,21171.4393791602,0.0
592,cg00568792,625.370310760439,14970.485522468301,0.0
593,cg00569620,559.702522967194,17246.4855224683,0.0
594,cg00571634,1475.07369882055,13012.485522468301,0.0
595,cg00572797,15949.4393791602,195.568522098577,0.0
596,cg00573606,8296.43937916019,10785.4393791602,0.0
597,cg00575744,426.79542253678704,11235.4393791602,0.0
598,cg00576250,850.35157700271,25718.4855224683,0.0
599,cg00577167,530.823935979422,1211.8217375514698,0.0
600,cg00577464,399.46615576154505,14439.4393791602,0.0
601,cg00578575,198.732002221147,3704.4393791601897,0.0
602,cg00579393,573.575099172807,1442.47086449031,0.0
603,cg00579402,22742.4855224683,4672.485522468271,0.0
604,cg00581156,241.23135266145198,16577.4855224683,0.0
605,cg00582372,3417.4855224682697,2741.48552288944,0.0
606,cg00582628,427.37398554146796,9182.43937916019,0.0
607,cg00584022,262.628459721473,16774.4855224683,0.0
608,cg00585790,2540.43937916073,1518.45195813045,0.0
609,cg00585846,252.57286432505,12542.4393791602,0.0
610,cg00586909,209.188388408626,2523.43937916096,0.0
611,cg00587613,10594.4393791602,8841.43937916019,0.0
612,cg00592315,2402.43937916904,269.821062761818,0.0
613,cg00594118,1337.13577653002,44740.4855224683,0.0
614,cg00594952,7640.439379160191,1695.44061382601,0.0
615,cg00596686,4065.48552246827,10615.4855224683,0.0
616,cg00597076,18909.4393791602,10292.4393791602,0.0
617,cg00598858,224.48305678614497,13510.485522468301,0.0
618,cg00600110,9247.43937916019,574.335586098613,0.0
619,cg00600684,4315.485522468271,282.330447852683,0.0
620,cg00601486,8519.48552246827,5895.485522468271,0.0
621,cg00602891,283.862200635461,10067.4855224683,0.0
622,cg00603172,8464.43937916019,1419.48055323763,0.0
623,cg00605270,448.76317367181196,13903.4393791602,0.0
624,cg00609097,277.069081292615,18700.4855224683,0.0
625,cg00611397,4853.485522468271,483.26231458725096,0.0
626,cg00612467,267.252892342382,9031.43937916019,0.0
627,cg00613255,14046.4393791602,2577.43937916044,0.0
628,cg00613344,8488.48552246827,1355.92739500498,0.0
629,cg00614413,5783.439379160191,2537.43937916077,0.0
630,cg00615241,1952.4394059702802,7590.439379160191,0.0
631,cg00615377,366.478946613193,7034.485522468271,0.0
632,cg00615915,1197.87797761929,10156.4393791602,0.0
633,cg00616129,482.21192473329,18689.4855224683,0.0
634,cg00616135,5089.485522468271,3161.48552246885,0.0
635,cg00616369,302.714911505867,28431.4855224683,0.0
636,cg00617305,275.593873366529,19654.4855224683,0.0
637,cg00618396,12149.4393791602,11147.4393791602,0.0
638,cg00619207,9142.48552246827,15238.485522468301,0.0
639,cg00620024,1146.39711290556,3944.48552246827,0.0
640,cg00620223,280.458283162472,15696.4393791602,0.0
641,cg00620629,189.12154916454898,9869.43937916019,0.0
642,cg00620857,10825.4855224683,653.996927896946,0.0
643,cg00622552,3291.4393791601897,9060.43937916019,0.0
644,cg00622677,293.86714756069597,13372.485522468301,0.0
645,cg00623593,26711.4855224683,3102.4855224698304,0.0
646,cg00625425,5758.439379160191,2584.4393791604,0.0
647,cg00625653,2671.48552361918,13282.485522468301,0.0
648,cg00626119,17283.4855224683,10391.4855224683,0.0
649,cg00626466,2375.4855829490602,9685.48552246827,0.0
650,cg00627233,581.671426093394,1672.5988458338502,0.0
651,cg00627286,511.165004646265,13275.4393791602,0.0
652,cg00629217,3787.48552246827,808.9143557647681,0.0
653,cg00629585,196.116843411475,1778.52859096822,0.0
654,cg00630164,2593.4393791603698,5392.43937916019,0.0
655,cg00630249,333.391749183324,25961.4855224683,0.0
656,cg00630583,359.507424711757,25951.4855224683,0.0
657,cg00631230,210.72457857141998,13058.4393791602,0.0
658,cg00633969,9232.43937916019,584.292242759732,0.0
659,cg00634577,12251.485522468301,21997.4855224683,0.0
660,cg00635481,215.03019466854698,25122.4855224683,0.0
661,cg00636639,180.278500131543,12203.4393791602,0.0
662,cg00638514,299.35044225004,18296.4855224683,0.0
663,cg00642303,352.012747181278,30072.4855224683,0.0
664,cg00643392,2053.4881695382896,10000.4855224683,0.0
665,cg00644033,14872.485522468301,2265.48575650117,0.0
666,cg00645224,245.440494755194,17915.4855224683,0.0
667,cg00645579,33018.4855224683,7983.485522468271,0.0
668,cg00645922,235.04320009971002,19163.4855224683,0.0
669,cg00646140,1048.20009035092,22311.4855224683,0.0
670,cg00646492,265.35008688397005,1875.4394685771103,0.0
671,cg00647741,1273.64361978326,7268.439379160191,0.0
672,cg00648153,186.932041206282,8444.43937916019,0.0
673,cg00648883,422.197088410542,2123.43938071151,0.0
674,cg00650762,226.601351680895,23476.4855224683,0.0
675,cg00650876,231.862650367924,29099.4855224683,0.0
676,cg00651216,1653.619453622,32334.4855224683,0.0
677,cg00653387,485.899709141943,13228.485522468301,0.0
678,cg00654814,1634.6435046890197,18840.4855224683,0.0
679,cg00654816,301.306171112296,23550.4855224683,0.0
680,cg00655307,293.151479827019,10028.4393791602,0.0
681,cg00655779,354.486722826219,33488.4855224683,0.0
682,cg00657095,281.822705572085,10645.4855224683,0.0
683,cg00657582,1912.4394295911397,8777.43937916019,0.0
684,cg00658007,9129.43937916019,4698.43937916019,0.0
685,cg00658626,898.249868267405,5513.485522468271,0.0
686,cg00659129,7252.439379160191,661.657293300226,0.0
687,cg00659953,285.665530072301,34366.4855224683,0.0
688,cg00660989,593.59767544557,7214.439379160191,0.0
689,cg00661202,220.814319384249,16753.4393791602,0.0
690,cg00661485,10903.4393791602,7933.439379160191,0.0
691,cg00662556,18382.4855224683,25173.4855224683,0.0
692,cg00662775,996.140560631156,2894.4393791601897,0.0
693,cg00665395,294.951558121621,20242.4855224683,0.0
694,cg00666446,553.579302564305,11392.485522468301,0.0
695,cg00666746,4897.43937916019,14286.4393791602,0.0
696,cg00668685,21870.4393791602,2178.43937974959,0.0
697,cg00669623,856.3692394337061,30121.4855224683,0.0
698,cg00669856,177.598923410705,2828.4393791601897,0.0
699,cg00671161,255.960943379292,26922.4855224683,0.0
700,cg00672638,1945.49382876371,25984.4855224683,0.0
701,cg00673020,18588.4855224683,21836.4855224683,0.0
702,cg00673191,1289.61221622001,5567.439379160191,0.0
703,cg00674922,3558.48552246827,34435.4855224683,0.0
704,cg00676660,194.984790533497,8927.43937916019,0.0
705,cg00677811,223.215919949068,9153.43937916019,0.0
706,cg00678539,1872.4394727808499,10891.4393791602,0.0
707,cg00679556,2331.4856271921803,3572.48552246827,0.0
708,cg00679738,543.074280747247,23181.4393791602,0.0
709,cg00682653,250.610815031082,19302.4855224683,0.0
710,cg00684178,11376.4393791602,2155.43938004629,0.0
711,cg00685836,313.328024055643,16413.4393791602,0.0
712,cg00686022,23123.4855224683,7005.485522468271,0.0
713,cg00686623,373.635903502328,22139.4855224683,0.0
714,cg00687674,602.222829620903,3747.4393791601897,0.0
715,cg00687686,9301.48552246827,16978.4855224683,0.0
716,cg00688421,630.178120854338,36799.4855224683,0.0
717,cg00689010,5086.485522468271,8385.48552246827,0.0
718,cg00689014,13333.4393791602,7179.439379160191,0.0
719,cg00689340,1457.46574857871,10511.4393791602,0.0
720,cg00690049,9482.48552246827,8432.48552246827,0.0
721,cg00690280,5311.43937916019,1892.4394479857897,0.0
722,cg00690893,3734.4393791601897,9285.43937916019,0.0
723,cg00691625,14404.4393791602,1845.4395202485,0.0
724,cg00691822,336.671899338461,2367.48558934912,0.0
725,cg00692549,189.861149634921,3892.4393791601897,0.0
726,cg00693307,3774.48552246827,610.475323479858,0.0
727,cg00695416,16925.4393791602,12447.4393791602,0.0
728,cg00696900,185.853530139364,14611.4393791602,0.0
729,cg00698688,7516.439379160191,11437.4393791602,0.0
730,cg00702231,24384.4393791602,5261.43937916019,0.0
731,cg00702729,10373.4855224683,668.365943151977,0.0
732,cg00704310,370.222385322278,23272.4855224683,0.0
733,cg00704909,434.79651078360496,28470.4855224683,0.0
734,cg00705255,2678.43937916022,15822.4393791602,0.0
735,cg00706536,458.271087616612,473.902358681875,0.0
736,cg00707317,2020.4393880457199,12510.4393791602,0.0
737,cg00708598,14984.485522468301,32096.4855224683,0.0
738,cg00708642,341.005213042594,25204.4855224683,0.0
739,cg00711916,582.311402570886,22170.4855224683,0.0
740,cg00712898,199.334711021216,14904.4393791602,0.0
741,cg00714377,4839.43937916019,5252.43937916019,0.0
742,cg00717862,285.92459011982896,12670.485522468301,0.0
743,cg00718440,425.638025241073,47762.4855224683,0.0
744,cg00718513,936.796382541299,5765.439379160191,0.0
745,cg00718748,325.075105498386,26816.4855224683,0.0
746,cg00720072,399.579383710801,23328.4855224683,0.0
747,cg00720137,220.576429268622,18054.4393791602,0.0
748,cg00720723,248.521499658754,9878.48552246827,0.0
749,cg00722300,1383.50149445987,340.234275941473,0.0
750,cg00724662,851.2097891852701,26069.4855224683,0.0
751,cg00725143,259.759484499147,18921.4393791602,0.0
752,cg00725635,216.82537253868,5272.43937916019,0.0
753,cg00725777,4014.4393791601897,2355.43937918229,0.0
754,cg00727590,22325.4855224683,17298.4855224683,0.0
755,cg00727947,8589.48552246827,3487.4855224682697,0.0
756,cg00728317,367.203069954241,8607.43937916019,0.0
757,cg00728398,264.683090442813,25237.4855224683,0.0
758,cg00728602,392.54753317145696,13628.4393791602,0.0
759,cg00729275,2501.4393791614,5601.439379160191,0.0
760,cg00729541,374.59810805132497,17941.4393791602,0.0
761,cg00729708,248.93708279524103,265.83564214097,0.0
762,cg00729875,445.629759956793,9266.48552246827,0.0
763,cg00730260,18220.4855224683,8093.485522468271,0.0
764,cg00731459,310.164268813963,19451.4393791602,0.0
765,cg00733682,232.79058205865502,21928.4855224683,0.0
766,cg00734993,237.995151819278,14282.4393791602,0.0
767,cg00736326,227.13622956098598,11537.485522468301,0.0
768,cg00737514,275.349200060419,12595.485522468301,0.0
769,cg00739120,5400.485522468271,12583.485522468301,0.0
770,cg00741717,3154.4393791601897,3019.4393791601897,0.0
771,cg00743372,222.73227941735502,12675.4393791602,0.0
772,cg00744433,2792.4855226674395,2822.48552259565,0.0
773,cg00745543,10128.4393791602,3193.4393791601897,0.0
774,cg00745735,786.635940921768,251.40403993084203,0.0
775,cg00746083,216.010023006292,19285.4855224683,0.0
776,cg00746130,275.83888715379,6759.485522468271,0.0
777,cg00746981,1448.46871521687,21986.4393791602,0.0
778,cg00747849,6511.439379160191,20705.4393791602,0.0
779,cg00750606,5779.439379160191,10536.4393791602,0.0
780,cg00751288,272.439491876539,25041.4855224683,0.0
781,cg00754253,3715.48552246827,1636.64079598443,0.0
782,cg00754617,3845.4393791601897,701.783315635034,0.0
783,cg00755043,225.18540500161598,12841.485522468301,0.0
784,cg00755709,5200.485522468271,1597.70223754838,0.0
785,cg00756058,271.48031601906797,25527.4855224683,0.0
786,cg00756887,5573.485522468271,11490.485522468301,0.0
787,cg00757070,6441.439379160191,9945.43937916019,0.0
788,cg00757952,13180.4393791602,2604.43937916033,0.0
789,cg00761755,368.71880667979696,39277.4855224683,0.0
790,cg00762512,296.81949750414,13044.4393791602,0.0
791,cg00763679,207.670447016965,9344.43937916019,0.0
792,cg00763889,1260.6729290535,241.51683615471902,0.0
793,cg00766729,268.16480264655104,21874.4855224683,0.0
794,cg00766889,933.9175260461011,39756.4855224683,0.0
795,cg00767581,12031.4393791602,3065.4393791601897,0.0
796,cg00768439,9751.48552246827,21859.4855224683,0.0
797,cg00769470,3641.4393791601897,1561.44670819928,0.0
798,cg00769520,593.947680631004,23137.4855224683,0.0
799,cg00770279,270.764420262505,21796.4855224683,0.0
800,cg00770871,200.49093367171199,25170.4855224683,0.0
801,cg00772000,1465.12118354918,20386.4855224683,0.0
802,cg00775197,395.025870699823,17039.4855224683,0.0
803,cg00777121,32011.4855224683,21766.4855224683,0.0
804,cg00777555,242.42174507187,23382.4855224683,0.0
805,cg00778920,273.64597739616903,9402.48552246827,0.0
806,cg00779924,1681.4408766633499,1205.8449787366699,0.0
807,cg00782174,257.272513618279,6688.485522468271,0.0
808,cg00782854,236.948363498554,11458.485522468301,0.0
809,cg00783759,305.849110611141,18760.4855224683,0.0
810,cg00784357,304.133558164743,27466.4855224683,0.0
811,cg00791249,946.5530901415281,26921.4855224683,0.0
812,cg00792687,266.996192449454,19003.4855224683,0.0
813,cg00792740,341.567376614892,10904.4393791602,0.0
814,cg00792849,6109.485522468271,11836.485522468301,0.0
815,cg00793648,2219.4393794420603,415.399864407591,0.0
816,cg00793774,299.90726613658296,26256.4855224683,0.0
817,cg00795268,4588.485522468271,263.082839842792,0.0
818,cg00795812,30243.4855224683,20186.4855224683,0.0
819,cg00796728,3724.48552246827,13074.485522468301,0.0
